Date,Close,High,Low,Open,Volume
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
2023-02-15,3177.101318359375,3181.929348066534,3122.504969647513,3146.7350075745903,1429449
2023-02-16,3210.85205078125,3226.148009166878,3182.8318960368056,3183.0123357780853,1618931
2023-02-17,3159.50390625,3193.570220400415,3149.4420234423537,3182.064379197295,1061369
2023-02-20,3147.005859375,3178.319754975871,3135.951226496393,3160.2713747659004,1296082
2023-02-21,3114.24755859375,3166.4975236812143,3108.607440587024,3153.0515704800237,1139541
2023-02-22,3069.622802734375,3110.637694327229,3063.711915358556,3081.715126880233,1218430
2023-02-23,3080.677734375,3115.510972284333,3075.443660607491,3087.1751064959585,1441570
2023-02-24,3068.630615234375,3098.861651446193,3052.2517986673643,3088.5289980581183,977592
2023-02-27,3006.724609375,3059.200182190444,2992.421181163278,3059.200182190444,1128022
2023-02-28,2989.577880859375,3061.004232895786,2977.891382431194,3003.700645399064,4116217
2023-03-01,3055.31982421875,3058.297850845702,2991.5188479060203,2998.738199575175,1669307
2023-03-02,2997.339111328125,3041.061261510807,2994.2258102904307,3033.029821695641,1556538
2023-03-03,3016.019287109375,3030.322715031711,3006.047734357381,3026.7130393735433,1043190
2023-03-06,3042.821533203125,3072.6914693231265,3031.22536115521,3033.8422880766893,1334132
2023-03-08,3059.56103515625,3064.6146692630373,3005.8221644268447,3035.7372636633854,1844590
2023-03-09,3011.23681640625,3054.68820151513,3005.8223026074047,3054.68820151513,1648500
2023-03-10,3005.9580078125,3011.598127160692,2968.9588248883592,2989.6241340532706,1024404
2023-03-13,2961.694091796875,3040.97169171865,2952.7150665107374,3007.762627347276,1901233
2023-03-14,2901.23193359375,2981.9532694589166,2896.2234640568317,2959.9343338825,2670334
2023-03-15,2886.748046875,2942.2018705999863,2880.521443910695,2932.8617458363906,1780522
2023-03-16,2874.204833984375,2905.6090627331,2862.4733856823977,2894.960473287873,1901060
2023-03-17,2869.060791015625,2907.0524989935184,2837.2053560273353,2843.0710795687405,6739966
2023-03-20,2836.573486328125,2860.3520931076205,2793.031772654829,2860.3520931076205,2289468
2023-03-21,2803.003662109375,2848.7110949967246,2795.197605797223,2836.5736038648693,1815297
2023-03-22,2825.29345703125,2836.7541342993322,2803.003751733395,2824.616642779389,1123939
2023-03-23,2819.743408203125,2839.326076534462,2798.4012872223343,2810.944823053039,1372218
2023-03-24,2815.99853515625,2860.668276380488,2802.9134594440998,2841.6271470449155,1329577
2023-03-27,2817.62255859375,2845.1011698701245,2802.913086548761,2829.083234491425,1524217
2023-03-28,2811.84716796875,2842.2136983642395,2806.6582589143677,2821.864106617975,1303530
2023-03-29,2832.60302734375,2842.619966782127,2801.1990211073035,2823.6691670035793,1740616
2023-03-31,2893.064453125,2899.4717149761873,2844.4241660768575,2878.670916779496,2382581
2023-04-03,2887.740966796875,2910.256278083939,2864.052466678619,2910.256278083939,1521830
2023-04-05,2923.656494140625,2945.810919909518,2874.655108871209,2874.655108871209,2655065
2023-04-06,2906.420654296875,2939.4944408464216,2901.276910369909,2910.301099826736,1703464
2023-04-10,2944.9541015625,2952.7149931554736,2901.2771097172517,2905.7892047556925,2203187
2023-04-11,2900.19384765625,2953.57183641114,2880.656346666499,2945.4952314789316,2348779
2023-04-12,2925.326171875,2942.742900903807,2886.8380934850798,2912.9630768697316,2417727
2023-04-13,2877.6787109375,2914.8131620108825,2869.6922152305283,2896.7647832987404,4174070
2023-04-17,2833.144287109375,2854.7120118386847,2770.6517749633886,2828.2713129172603,5505048
2023-04-18,2825.248046875,2848.8012689229336,2807.064393679631,2847.08654077672,2617302
2023-04-19,2788.11328125,2833.5951017629236,2771.779412441025,2825.247727657412,3298034
2023-04-20,2801.830078125,2809.229868601423,2777.645208980141,2788.474235136009,2419999
2023-04-21,2852.410888671875,2855.659464544931,2798.2205892743714,2806.5227991505576,1929184
2023-04-24,2864.99951171875,2870.5492997183014,2821.096700902608,2843.612228270697,1640676
2023-04-25,2866.08251953125,2879.799243193542,2840.363580045532,2872.399452036514,2024090
2023-04-26,2886.07080078125,2895.3205941340657,2870.5944053958196,2870.5944053958196,2000029
2023-04-27,2876.866455078125,2887.018668292053,2861.254563139059,2874.20436323212,2434446
2023-04-28,2905.11181640625,2912.3311670411026,2884.356183331048,2888.101133346039,2931312
2023-05-02,2905.24755859375,2919.325382723846,2896.7649083596743,2919.325382723846,2321159
2023-05-03,2869.60205078125,2902.1794643631756,2863.510722614443,2902.1794643631756,2468285
2023-05-04,2906.420654296875,2909.804725343185,2867.8874093796485,2869.827521986016,1953253
2023-05-05,2915.44482421875,2927.447040179334,2896.809961242115,2905.788985628069,1710027
2023-05-08,2933.40283203125,2937.2381121830967,2915.9861039841476,2928.349198292563,928235
2023-05-09,2962.866943359375,2976.177622538405,2929.2518383140277,2935.2078913616624,1107375
2023-05-10,2966.071044921875,2983.8486565469284,2947.3458492093846,2968.958741883984,1559987
2023-05-11,2961.874755859375,2986.7364460851772,2952.7152901369464,2986.104796779693,1719623
2023-05-12,2954.79052734375,2968.9584613481547,2941.8858917917887,2959.1671272317485,1027479
2023-05-15,2937.41845703125,2970.7627887406024,2931.372294932895,2963.5434380996776,1150390
2023-05-16,2940.216064453125,2964.4461001565937,2933.267482954537,2938.4563916534416,986306
2023-05-17,2895.591796875,2959.93431554151,2886.161562402632,2938.2310945607733,1588815
2023-05-18,2887.605224609375,2913.8654825847825,2883.228404788249,2911.1582258666713,1369364
2023-05-19,2908.36083984375,2918.873931901369,2890.492901561237,2896.7646688524947,1152449
2023-05-22,2976.809326171875,2985.6079108748772,2903.126907529479,2914.813188789529,1333243
2023-05-23,2975.3203125,3003.204968703597,2969.0485451363493,2983.396917684391,1687418
2023-05-24,2981.005615234375,2993.5039850346407,2956.324369747154,2956.324369747154,1016555
2023-05-25,2972.116943359375,2983.3971807335947,2948.293170151878,2972.5681528543437,1374917
2023-05-26,3004.062255859375,3012.8608403328844,2969.8606669045807,2972.1167142054805,1791115
2023-05-29,2996.346923828125,3042.9567756365113,2988.8116372799896,3032.84972720672,1210372
2023-05-30,2992.601806640625,3002.3028107703726,2979.201016847023,2991.518947917476,1344224
2023-05-31,2968.50732421875,3002.9796862307608,2946.5333332663195,2986.1044948593535,5815424
2023-06-01,2999.640625,3014.0793283694343,2975.7265225443743,2990.6164353941035,1177314
2023-06-02,2983.0361328125,3010.379250409834,2975.681286269555,3001.670995775546,2030661
2023-06-05,2967.9658203125,3002.3480730267693,2964.491639283323,2991.5190448102617,1861468
2023-06-06,2916.888916015625,2967.920753448757,2906.330658002561,2959.9342573409676,2022849
2023-06-07,2955.33203125,2958.896762718088,2924.740113866195,2935.5691423655453,1567196
2023-06-08,2920.634033203125,2950.910235802077,2917.520731604928,2942.788464510879,1759366
2023-06-09,2896.133544921875,2932.86195674756,2892.569033684028,2928.3498614294867,1775689
2023-06-12,2930.064208984375,2936.8323515906563,2897.6674545025,2901.2771305591828,2324605
2023-06-13,2927.176513671875,2946.398082746791,2922.9351883665713,2941.885987673672,1371928
2023-06-14,2933.809326171875,2938.140981423725,2911.068411496085,2927.176458412748,1658544
2023-06-15,2924.0361328125,2952.3554558246337,2918.3085669348598,2950.4009142583286,2273810
2023-06-16,2886.397705078125,2908.6713974620043,2869.2152311642453,2906.4895735209416,4156189
2023-06-19,2918.672119140625,2922.7632059010452,2886.4889920742507,2900.1259479423184,1468186
2023-06-20,2934.399658203125,2938.7635277863233,2910.1714258668903,2921.944618191877,1528452
2023-06-21,2962.12841796875,2965.0375906543964,2930.9907039438817,2954.673593600641,1645987
2023-06-22,2944.218994140625,2970.7200582622286,2936.5823870603735,2963.7652990268452,1529603
2023-06-23,2924.08154296875,2954.1281240159633,2917.535626765662,2943.1277797551047,1119505
